output_speed_rpm,output_speed_rad_s,peak_envelope_nm,gp_mean_unconstrained_nm,gp_std_nm,gp_lower95_nm,gp_upper95_nm,point_source
349.2,36.5681384877852,26.1297296230651,26.1297296230651,0.100021414789922,25.9336876500768,26.3257715960533,GP fitted to digitized manufacturer curve
350,36.6519142918809,26.0317704573533,26.0317704573533,0.0508215826529107,25.9321601553536,26.131380759353,GP fitted to digitized manufacturer curve
350.4,36.6938021939288,25.982193850483,25.982193850483,0.0685919110749565,25.8477537047761,26.1166339961899,GP fitted to digitized manufacturer curve
351.6,36.8194659000724,25.8312920915146,25.8312920915146,0.152666346332031,25.5320660527038,26.1305181303254,GP fitted to digitized manufacturer curve
352.8,36.945129606216,25.6785846745735,25.6785846745735,0.172951337195468,25.3396000536703,26.0175692954766,GP fitted to digitized manufacturer curve
354,37.0707933123596,25.5259194092419,25.5259194092419,0.117056635266426,25.2964884041197,25.755350414364,GP fitted to digitized manufacturer curve
355.023,37.177921621847,25.3971799270516,25.3971799270516,0.0508215781370081,25.2975696339031,25.4967902202002,GP fitted to digitized manufacturer curve
355.2,37.1964570185031,25.3751237071285,25.3751237071285,0.0550019769747743,25.267319832258,25.4829275819991,GP fitted to digitized manufacturer curve
356.4,37.3221207246467,25.2267784604992,25.2267784604992,0.140621616972498,24.9511600912331,25.5023968297653,GP fitted to digitized manufacturer curve
357.6,37.4477844307903,25.0782571397103,25.0782571397103,0.175125534314486,24.7350110924539,25.4215031869667,GP fitted to digitized manufacturer curve
358.8,37.5734481369339,24.9264052210831,24.9264052210831,0.132486830812895,24.6667310326898,25.1860794094764,GP fitted to digitized manufacturer curve
360,37.6991118430775,24.7680411289878,24.7680411289878,0.05112446010892,24.6678371871743,24.8682450708012,GP fitted to digitized manufacturer curve
360.046,37.703928951813,24.7617975238602,24.7617975238602,0.0508215211090938,24.6621873424864,24.861407705234,GP fitted to digitized manufacturer curve
361.2,37.8247755492211,24.600771392596,24.600771392596,0.12632745181739,24.3531695870339,24.848373198158,GP fitted to digitized manufacturer curve
362.4,37.9504392553647,24.4258615426926,24.4258615426926,0.174490729144751,24.0838597135689,24.7678633718163,GP fitted to digitized manufacturer curve
363.6,38.0761029615083,24.2455757072134,24.2455757072134,0.145758949161477,23.9598881668569,24.5312632475699,GP fitted to digitized manufacturer curve
364.8,38.2017666676519,24.0621461214791,24.0621461214791,0.0597621494814186,23.9450123084955,24.1792799344627,GP fitted to digitized manufacturer curve
365.068,38.2298315620239,24.0209746398475,24.0209746398475,0.0508209888695224,23.9213655016632,24.1205837780318,GP fitted to digitized manufacturer curve
366,38.3274303737955,23.8778351558658,23.8778351558658,0.110123119162042,23.6619938423082,24.0936764694234,GP fitted to digitized manufacturer curve
367.2,38.4530940799391,23.6953225716759,23.6953225716759,0.170827638828946,23.3605003995711,24.0301447437806,GP fitted to digitized manufacturer curve
368.4,38.5787577860827,23.517488241675,23.517488241675,0.156217164715123,23.2113025988333,23.8236738845166,GP fitted to digitized manufacturer curve
369.6,38.7044214922263,23.3472156317339,23.3472156317339,0.0751569128510024,23.1999080825459,23.4945231809219,GP fitted to digitized manufacturer curve
370.091,38.75583889199,23.2803954511494,23.2803954511494,0.0508158325675239,23.1807964193171,23.3799944829818,GP fitted to digitized manufacturer curve
370.8,38.8300851983698,23.1870266043959,23.1870266043959,0.0914039216082935,23.0078749180437,23.3661782907482,GP fitted to digitized manufacturer curve
372,38.9557489045134,23.0336633590599,23.0336633590599,0.158754993301706,22.7225035721885,23.3448231459312,GP fitted to digitized manufacturer curve
373.2,39.081412610657,22.8793047705901,22.8793047705901,0.151323046695737,22.5827115990664,23.1758979421137,GP fitted to digitized manufacturer curve
374.4,39.2070763168006,22.7159913758376,22.7159913758376,0.0742908813908146,22.5703812483116,22.8616015033636,GP fitted to digitized manufacturer curve
374.886,39.2579701177888,22.6454791920802,22.6454791920802,0.050815834763088,22.5458801559446,22.7450782282159,GP fitted to digitized manufacturer curve
375.6,39.3327400229442,22.5362268232647,22.5362268232647,0.0927394236460514,22.3544575529185,22.717996093611,GP fitted to digitized manufacturer curve
376.8,39.4584037290878,22.3401242717697,22.3401242717697,0.164794657560095,22.0171267429519,22.6631218005874,GP fitted to digitized manufacturer curve
378,39.5840674352314,22.1337190088354,22.1337190088354,0.164897310126174,21.8105202809881,22.4569177366827,GP fitted to digitized manufacturer curve
379.2,39.709731141375,21.9231624109748,21.9231624109748,0.0926859550375074,21.7414979391012,22.1048268828483,GP fitted to digitized manufacturer curve
379.909,39.7839774477548,21.7992955598009,21.7992955598009,0.0508210101890204,21.6996863798304,21.8989047397713,GP fitted to digitized manufacturer curve
380.4,39.8353948475186,21.7144910369034,21.7144910369034,0.0754246368562441,21.5666587486651,21.8623233251416,GP fitted to digitized manufacturer curve
381.6,39.9610585536622,21.5103208535053,21.5103208535053,0.156842614994121,21.2029093281168,21.8177323788938,GP fitted to digitized manufacturer curve
382.8,40.0867222598058,21.3089395783665,21.3089395783665,0.171245991346273,20.9732974353278,21.6445817214052,GP fitted to digitized manufacturer curve
384,40.2123859659494,21.1083575455496,21.1083575455496,0.110252046586408,20.8922635342403,21.324451556859,GP fitted to digitized manufacturer curve
384.932,40.3099847777209,20.9518507842439,20.9518507842439,0.0508215211199991,20.8522406028487,21.0514609656391,GP fitted to digitized manufacturer curve
385.2,40.3380496720929,20.9065886977051,20.9065886977051,0.0597683406074323,20.7894427501146,21.0237346452957,GP fitted to digitized manufacturer curve
386.4,40.4637133782365,20.7028583076267,20.7028583076267,0.145800180340076,20.4170899541602,20.9886266610933,GP fitted to digitized manufacturer curve
387.6,40.5893770843801,20.4989329948759,20.4989329948759,0.174522253159881,20.1568693786825,20.8409966110692,GP fitted to digitized manufacturer curve
388.8,40.7150407905237,20.2968940038045,20.2968940038045,0.126339248738887,20.0492690762763,20.5445189313327,GP fitted to digitized manufacturer curve
389.954,40.8358873879318,20.1063185173249,20.1063185173249,0.050821556894365,20.0067082658119,20.2059287688378,GP fitted to digitized manufacturer curve
390,40.8407044966673,20.0988240858369,20.0988240858369,0.0511244607104381,19.9986201428444,20.1990280288293,GP fitted to digitized manufacturer curve
391.2,40.9663682028109,19.9051814769301,19.9051814769301,0.132489470439795,19.6455021148681,20.1648608389921,GP fitted to digitized manufacturer curve
392.4,41.0920319089545,19.7106096875709,19.7106096875709,0.175127866562548,19.3673590691083,20.0538603060335,GP fitted to digitized manufacturer curve
393.6,41.2176956150981,19.5084484763458,19.5084484763458,0.140622637079261,19.2328281076705,19.7840688450212,GP fitted to digitized manufacturer curve
394.8,41.3433593212417,19.2920107404392,19.2920107404392,0.0550020236007015,19.1842067741818,19.3998147066966,GP fitted to digitized manufacturer curve
394.977,41.3618947178979,19.2584707666318,19.2584707666318,0.0508215805210692,19.1588604688105,19.3580810644531,GP fitted to digitized manufacturer curve
396,41.4690230273853,19.0560637069986,19.0560637069986,0.117056792422423,18.8266323938506,19.2854950201465,GP fitted to digitized manufacturer curve
397.2,41.5946867335289,18.8047175940677,18.8047175940677,0.172951497174446,18.4657326596058,19.1437025285296,GP fitted to digitized manufacturer curve
398.4,41.7203504396725,18.5456650465745,18.5456650465745,0.152666418291,18.2464388667242,18.8448912264249,GP fitted to digitized manufacturer curve
399.6,41.846014145816,18.2865815963037,18.2865815963037,0.068591918087369,18.1521414368525,18.4210217557549,GP fitted to digitized manufacturer curve
400,41.8879020478639,18.2015397956224,18.2015397956224,0.0508215826487163,18.1019294936309,18.3011500976139,GP fitted to digitized manufacturer curve
400.8,41.9716778519596,18.0344105461871,18.0344105461871,0.100021392089246,17.8383686176922,18.230452474682,GP fitted to digitized manufacturer curve
402,42.0973415581032,17.7875990520958,17.7875990520958,0.168052710121479,17.4582157402577,18.1169823639339,GP fitted to digitized manufacturer curve
403.2,42.2230052642468,17.5391171449527,17.5391171449527,0.162266621763958,17.2210745662953,17.85715972361,GP fitted to digitized manufacturer curve
404.4,42.3486689703904,17.2818404353335,17.2818404353335,0.0858827770051427,17.1135101924034,17.4501706782635,GP fitted to digitized manufacturer curve
405.023,42.41390937783,17.1424368131622,17.1424368131622,0.0508215780788466,17.0428265201277,17.2420471061968,GP fitted to digitized manufacturer curve
405.6,42.474332676534,17.0089062252444,17.0089062252444,0.0822075198611206,16.8477794863166,17.1700329641722,GP fitted to digitized manufacturer curve
406.8,42.5999963826776,16.7206375556154,16.7206375556154,0.160491231726762,16.406074741431,17.0352003697999,GP fitted to digitized manufacturer curve
408,42.7256600888212,16.4249158414132,16.4249158414132,0.16927810732021,16.0931307510655,16.7567009317608,GP fitted to digitized manufacturer curve
409.2,42.8513237949648,16.1299648374158,16.1299648374158,0.103629988160081,15.926850060622,16.3330796142095,GP fitted to digitized manufacturer curve
410.046,42.939916707796,15.9269476278569,15.9269476278569,0.0508215202274432,15.8273374482112,16.0265578075027,GP fitted to digitized manufacturer curve
410.4,42.9769875011084,15.8439054009015,15.8439054009015,0.0653232762238849,15.7158717795027,15.9719390223003,GP fitted to digitized manufacturer curve
411.6,43.102651207252,15.5659100653576,15.5659100653576,0.150336695300196,15.2712501425693,15.860569988146,GP fitted to digitized manufacturer curve
412.8,43.2283149133956,15.2797488568358,15.2797488568358,0.173534189609333,14.9396218452015,15.6198758684701,GP fitted to digitized manufacturer curve
414,43.3539786195391,14.9676526276194,14.9676526276194,0.120267534919934,14.7319282591763,15.2033769960624,GP fitted to digitized manufacturer curve
415.068,43.4658193180069,14.6536199056188,14.6536199056188,0.0508209756957946,14.554010793255,14.7532290179826,GP fitted to digitized manufacturer curve
415.2,43.4796423256827,14.611792316962,14.611792316962,0.0532066803566856,14.5075072234629,14.7160774104611,GP fitted to digitized manufacturer curve
416.4,43.6053060318263,14.209063701185,14.209063701185,0.137673655871536,13.9392233356768,14.4789040666932,GP fitted to digitized manufacturer curve
417.6,43.7309697379699,13.7990992163394,13.7990992163394,0.174672567111848,13.4567409848002,14.1414574478786,GP fitted to digitized manufacturer curve
418.8,43.8566334441135,13.4292069082634,13.4292069082634,0.134706694720659,13.1651817866109,13.6932320299158,GP fitted to digitized manufacturer curve
420,43.9822971502571,13.14683663078,13.14683663078,0.0519783219249499,13.0449591198071,13.2487141417529,GP fitted to digitized manufacturer curve
420.091,43.991826647973,13.1303388562667,13.1303388562667,0.0508156131169033,13.0307402545576,13.2299374579759,GP fitted to digitized manufacturer curve
421.2,44.1079608564007,12.9695786694794,12.9695786694794,0.120419033232691,12.7335573643433,13.2055999746154,GP fitted to digitized manufacturer curve
422.4,44.2336245625443,12.7638006623023,12.7638006623023,0.165071268404939,12.4402609762286,13.087340348376,GP fitted to digitized manufacturer curve
423.6,44.3592882686879,12.348286694737,12.348286694737,0.13138050843686,12.0907808982008,12.6057924912733,GP fitted to digitized manufacturer curve
424.8,44.4849519748315,11.5411448423665,11.5411448423665,0.0518085473166181,11.4396000896259,11.642689595107,GP fitted to digitized manufacturer curve
424.886,44.4939578737718,11.4634140499548,11.4634140499548,0.0508120086281674,11.3638225130436,11.563005586866,GP fitted to digitized manufacturer curve
426,44.6106156809751,10.2236981426394,10.2236981426394,0.12206749042447,9.98444586140743,10.4629504238714,GP fitted to digitized manufacturer curve
427.2,44.7362793871186,8.59558693391215,8.59558693391215,0.171352278703724,8.25973646765285,8.93143740017145,GP fitted to digitized manufacturer curve
428.4,44.8619430932622,6.95452244269915,6.95452244269915,0.14572996577802,6.66889170977423,7.24015317562407,GP fitted to digitized manufacturer curve
429.6,44.9876067994058,5.59823019896015,5.59823019896015,0.0620483573886519,5.47661541847839,5.7198449794419,GP fitted to digitized manufacturer curve
429.909,45.0199652037378,5.3314427453859,5.3314427453859,0.0456879263528121,5.24189440973439,5.42099108103741,GP fitted to digitized manufacturer curve
430.137,45.0438413079051,5.16110979667391,5.16110979667391,0.0456856588715179,5.07156590528574,5.25065368806209,GP fitted to digitized manufacturer curve
430.8,45.1132705055494,4.76799826228891,4.76799826228891,0.0889243803107132,4.59370647687992,4.94229004769791,GP guided toward manufacturer no-load anchor
432,45.238934211693,4.36557658196118,4.36557658196118,0.160341394600564,4.05130744854407,4.67984571537828,GP guided toward manufacturer no-load anchor
433.2,45.3645979178366,4.23106647015686,4.23106647015686,0.162775628642535,3.9120262380175,4.55010670229623,GP guided toward manufacturer no-load anchor
434.4,45.4902616239802,4.21211290320295,4.21211290320295,0.0931376139510331,4.02956317985893,4.39466262654697,GP guided toward manufacturer no-load anchor
435.6,45.6159253301238,4.15878688786111,4.15878688786111,0.074084959424405,4.01358036738928,4.30399340833295,GP guided toward manufacturer no-load anchor
436.8,45.7415890362674,4.00078798828734,4.00078798828734,0.15503921406954,3.69691112871104,4.30466484786363,GP guided toward manufacturer no-load anchor
438,45.867252742411,3.77180699595997,3.77180699595997,0.169268161679352,3.44004139906844,4.1035725928515,GP guided toward manufacturer no-load anchor
439.2,45.9929164485546,3.51238894020985,3.51238894020985,0.108081376192628,3.3005494428723,3.7242284375474,GP guided toward manufacturer no-load anchor
440.4,46.1185801546982,3.26289845545593,3.26289845545593,0.0610549201047127,3.14323081205069,3.38256609886117,GP guided toward manufacturer no-load anchor
441.6,46.2442438608418,3.04785926184653,3.04785926184653,0.146180999061068,2.76134450368684,3.33437402000622,GP guided toward manufacturer no-load anchor
442.8,46.3699075669853,2.86035185339899,2.86035185339899,0.172390182587546,2.5224670955274,3.19823661127058,GP guided toward manufacturer no-load anchor
444,46.4955712731289,2.68985899063237,2.68985899063237,0.121747887615798,2.4512331309054,2.92848485035933,GP guided toward manufacturer no-load anchor
445.2,46.6212349792725,2.52596077279806,2.52596077279806,0.0523195969061354,2.42341436286204,2.62850718273409,GP guided toward manufacturer no-load anchor
446.4,46.7468986854161,2.36106735348904,2.36106735348904,0.135486109766981,2.09551457834576,2.62662012863232,GP guided toward manufacturer no-load anchor
447.6,46.8725623915597,2.19617721040234,2.19617721040234,0.173474456266869,1.85616727611928,2.5361871446854,GP guided toward manufacturer no-load anchor
448.8,46.9982260977033,2.03397674896006,2.03397674896006,0.134125830001952,1.77109012215624,2.29686337576389,GP guided toward manufacturer no-load anchor
450,47.1238898038469,1.87720392750595,1.87720392750595,0.0517650746029393,1.77574438128419,1.97866347372771,GP guided toward manufacturer no-load anchor
451.2,47.2495535099905,1.72816184437907,1.72816184437907,0.123276537812516,1.48653983026654,1.96978385849161,GP guided toward manufacturer no-load anchor
452.4,47.3752172161341,1.58678552697057,1.58678552697057,0.172626597772247,1.24843739533697,1.92513365860418,GP guided toward manufacturer no-load anchor
453.6,47.5008809222777,1.45233146213149,1.45233146213149,0.145019541863882,1.16809316007828,1.7365697641847,GP guided toward manufacturer no-load anchor
454.8,47.6265446284213,1.32412268972064,1.32412268972064,0.0597313541209268,1.20704923564362,1.44119614379766,GP guided toward manufacturer no-load anchor
456,47.7522083345649,1.20159509817358,1.20159509817358,0.109781241869009,0.986423864110322,1.41676633223684,GP guided toward manufacturer no-load anchor
457.2,47.8778720407084,1.08463063264523,1.08463063264523,0.169860652043436,0.751703754640098,1.41755751065037,GP guided toward manufacturer no-load anchor
458.4,48.003535746852,0.973357833253409,0.973357833253409,0.154275651603291,0.670977556110958,1.27573811039586,GP guided toward manufacturer no-load anchor
459.6,48.1291994529956,0.86797047800729,0.86797047800729,0.0725069654079119,0.725856825807783,1.0100841302068,GP guided toward manufacturer no-load anchor
460.8,48.2548631591392,0.768707412814347,0.768707412814347,0.0953384924484645,0.581843967615357,0.955570858013338,GP guided toward manufacturer no-load anchor
462,48.3805268652828,0.675598658564301,0.675598658564301,0.165180224117434,0.35184541929413,0.999351897834472,GP guided toward manufacturer no-load anchor
463.2,48.5061905714264,0.588540441770149,0.588540441770149,0.16175230239929,0.271505929067541,0.905574954472758,GP guided toward manufacturer no-load anchor
464.4,48.63185427757,0.507490761466048,0.507490761466048,0.0870446571506098,0.336883233450853,0.678098289481244,GP guided toward manufacturer no-load anchor
465.6,48.7575179837136,0.432470192659558,0.432470192659558,0.0804897102747683,0.274710360521012,0.590230024798104,GP guided toward manufacturer no-load anchor
466.8,48.8831816898572,0.363462225377628,0.363462225377628,0.158360704899715,0.0530752437741862,0.67384920698107,GP guided toward manufacturer no-load anchor
468,49.0088453960008,0.300403704146444,0.300403704146444,0.166878662494416,0,0.627485882635498,GP guided toward manufacturer no-load anchor
469.2,49.1345091021444,0.243292497406848,0.243292497406848,0.101325113326737,0.0446952752864445,0.441889719527252,GP guided toward manufacturer no-load anchor
470.4,49.260172808288,0.192192115894954,0.192192115894954,0.0659959357932791,0.0628400817401274,0.321544150049782,GP guided toward manufacturer no-load anchor
471.6,49.3858365144315,0.147140766234937,0.147140766234937,0.146028765804389,0,0.433357147211539,GP guided toward manufacturer no-load anchor
472.8,49.5115002205751,0.108091611588307,0.108091611588307,0.162432695134862,0,0.426459694052636,GP guided toward manufacturer no-load anchor
474,49.6371639267187,0.0750510893727423,0.0750510893727423,0.107527571579161,0,0.285805129667897,GP guided toward manufacturer no-load anchor
475.2,49.7628276328623,0.0480928519715604,0.0480928519715604,0.0522957221806585,0,0.150592467445651,GP guided toward manufacturer no-load anchor
476.4,49.8884913390059,0.0271858815662043,0.0271858815662043,0.0760539501194561,0,0.176251623800338,GP guided toward manufacturer no-load anchor
477.6,50.0141550451495,0.0119299552111869,0.0119299552111869,0.0494257005543776,0,0.108804328297767,GP guided toward manufacturer no-load anchor
478.8,50.1398187512931,0.00215848276805275,0.00215848276805275,0.0501079419574236,0,0.100370049004603,GP guided toward manufacturer no-load anchor
480,50.2654824574367,0,0.00110400658977028,0.0501093526558069,0,0.0993183377951519,Manufacturer no-load anchor
